4,2,What is your gender?,,Male^Female,X,,,,,
111,11,How likely is it that you would recommend the following retailer(s) to a friend or colleague? Aldi ,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
112,11,Amazon,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
113,11,Best Buy,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
114,11,JC Penney,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
115,11,Kohl's,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
116,11,Kroger,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
117,11,Macy's,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
118,11,Target,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
119,11,Walmart,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
141,4,Which one of the following best describes your feelings about chances for a strong economy during the next 6 months?,,Very confident^Confident^Little confidence^No confidence,S,,,,,
142,15,Do any of the following have a negative impact on your view of the US Economy? (Check all that apply),,Challenges facing certain U.S. Banks^Covid-19 pandemic^Crime^Government Spending^Inflation^Mexico border control^Social unrest^Terrorism^The conflict in Ukraine^U.S.-China relations^Israel-Hamas War^Tariffs^Iran Conflict^Other^None of the above,M,,,,,
143,1,"Other, please specify:",,,F,,,,142,14
144,10,"As a result of the conflict in Ukraine, are you concerned about any of the following economic or national security issues? (Check all that apply)",,Inflation^Nuclear war^Cyber attacks^Terrorism^Fluctuating Gas Prices^Food prices^Product shortages^The stock market^Other^I am not concerned about the conflict in Ukraine's impact on any economic or national security issues.,M,,,,,
145,1,"Other, please specify:",,,F,,,,144,9
146,5,"How do you feel about the following statement? ""I believe the U.S. economy is on the right track.""ù",,Strongly Agree^Agree^Uncertain^Disagree^Strongly Disagree,S,,,,,
147,3,"Regarding the U.S. employment environment, over the next six (6) months, do you think that there will be more, the same or fewer layoffs than at present?",,More^Same^Fewer,S,,,,,
148,8,Which of the following most accurately describes your employment environment? (Check all that apply),,I am employed full-time^I am employed part-time^I am concerned with being laid off^I know people who have been laid off^Someone in my family has been laid off^I am unemployed^I am retired^I am disabled,M,,,,,
150,5,Please tell us your feelings towards investing in the stock market.,,Would definitely invest (You are Very Confident)^Would probably invest (You are Confident)^Would probably not invest (You have little confidence)^Would definitely not invest (You have no confidence)^I don't invest in the stock market at all,S,,,,,
151,3,Do you buy or sell stocks using a mobile app or online?,,Regularly^Occasionally^Never,S,,,,,
152,5,"How important are environmental, social and governance issues to you when buying stocks?",,1 - Not at all important^2 - Not very important^3 - Neutral^4 - Somewhat important^5 - Very important,S,,,,150,"1,2"
153,14,Which of the following investments do you currently have? (Check all that apply),,Annuities^Bonds^CDs^Company sponsored 401(k) or 403(b)^Crypto^Gold^Individual Retirement Account (IRA)^Life Insurance^Money market account^Mutual fund investments^Savings account^Stocks in companies^Treasury Bills^None of the above,M,,,,,
154,24,"Excluding the value of your home, what is the approximate value of your household's investments that you are planning to use for retirement?",,"Under $10,000^$10,000 - $19,999^$20,000 - $29,999^$30,000 - $39,999^$40,000 - $49,999^$50,000 - $99,999^$100,000 - $149,999^$150,000 - $199,999^$200,000 - $249,999^$250,000 - $299,999^$300,000 - $349,999^$350,000 - $399,999^$400,000 - $449,999^$450,000 - $499,999^$500,000 - $599,999^$600,000 - $699,999^$700,000 - $799,999^$800,000 - $899,999^$900,000 - $999,999^$1,000,000 - $1,999,999^$2,000,000 - $2,999,999^$3,000,000 - $3,999,999^$4,000,000 - $4,999,999^$5,000,000 or more",S,,,,153,"1,2,3,4,5,6,7,8,9,10,11,12,13"
155,5,I believe that the brands and services I buy should focus more on building better products and services and less on promoting sensitive cultural societal issues.,,1 - Strongly Disagree^2 - Somewhat Disagree^3 - Neither Agree nor Disagree^4 - Somewhat Agree^5 - Strongly Agree,S,,,,,
156,5,How important is news about tariffs when you buy or sell stocks?,,1 - Not at all important^2 - Not very important^3 - Neutral^4 - Somewhat important^5 - Very important,S,,,,,
157,5,Do you use crypto currency for any of the following?  (Check all that apply),,As an investment^To make Person to Person payments^To purchase goods or services from a merchant^Other^I don't use crypto currency,M,,,,,
158,1,"Other, please specify:",,,F,,,,157,4
159,17,Is the current state of the US economy affecting your household spending plans in any of the following ways? (Check all that apply),,"Spending less overall^Comparative shopping online more often^Comparative shopping with newspapers/circulars more often^Comparative shopping using my mobile phone more often^Using coupons more often^Shopping for sales more often^Making more gifts for family and friends^Traveling less or not at all^Buying more practical gifts or necessities as gifts^Taking fewer shopping trips^Spending less on apparel^Dining out less frequently^Cutting back on ""small luxuries"" like high-end cosmetics and trips to coffee shops^Shopping at discount stores more often^Shopping at thrift stores more often^Other^The state of the US economy is NOT affecting household spending plans",M,,,,,
160,1,"Other, please specify:",,,F,,,,159,16
161,3,"When you shop for products instore or online, have you encountered any price increases which you believe were due to tariff increases?",,Yes^No^Uncertain,S,,,,,
162,12,"As a result of tariffs, I expect to pay more for... (Check all that apply)",,Alcoholic Beverages^Appliances^Automobiles^Clothing^Computers & Electronics^Dining Out^Furniture^Gas & Energy^Groceries^Home Improvement Products^Toys^Other (please specify),M,,,,,
163,5,Do you believe the American Dream that says if you work hard and sacrifice you can achieve home ownership and  upward mobility today?,,Strongly Disagree^Disagree^Uncertain^Agree^Strongly Agree,S,,,,,
164,10,How have fluctuating gas prices impacted your spending? (Check all that apply),,"Delayed major purchase such as car, TV, furniture^Reduced dining out^Decreased vacation/travel^Increased carpooling^I will be driving less^Spending less on groceries^Spending less on clothing^Shopping more online^Other^No major impact",M,,,,,
165,1,"Other, please specify:",,,F,,,,164,9
166,11,"As a result of fluctuating gas prices, are you doing any of the following? (Check all that apply)",,Buying more store brand/generic products^Doing more comparative shopping online^Doing more comparative shopping with ad circulars/newspapers^Shopping closer to home^Shopping for sales more often^Shopping more online^Taking fewer shopping trips^Taking public transportation more^Using coupons more^Deferring auto maintenance/tires^Other (please specify),M,,,,,
167,3,"Do you believe the price of gas will be more, the same or less at the end of the month?",,More^Same^Less,S,,,,,
168,19,At what price per gallon do you think the price of gas will be at the end of the month?,,Less than $2.00^$2.00^$2.25^$2.50^$2.75^$3.00^$3.25^$3.50^$3.75^$4.00^$4.25^$4.50^$4.75^$5.00^$5.50^$6.00^$6.50^$7.00^$7.50 or more,S,AVG,1.75^2^2.25^2.5^2.75^3^3.25^3.5^3.75^4^4.25^4.5^4.75^5^5.5^6^6.5^7^7.5,,,
169,18,Please tell us what price per gallon for gasoline causes you to change your driving habits:,,$2.25^$2.50^$2.75^$3.00^$3.25^$3.50^$3.75^$4.00^$4.25^$4.50^$4.75^$5.00^$5.50^$6.00^$6.50^$7.00^$7.50 or more^Will not change driving habits,S,AVG,2.25^2.5^2.75^3^3.25^3.5^3.75^4^4.25^4.5^4.75^5^5.5^6^6.5^7^7.5^0,,,
170,28,Have you noticed price increases in any of the following? (Check all the apply),,"Apparel & Accessories^Dining Out^Gasoline^Groceries - Meat/Poultry/Fish^Groceries - Fresh Produce^Groceries - Frozen Foods^Groceries - Packaged Foods^Health & Beauty Products^Heath Insurance^Home Improvement Products^Home DÈcor^Household Cleaning & Laundry Products^Insurance (Auto, Home, etc.)^Linens/Bedding/Draperies^Pet Supplies^Prescriptions/Medicines^Property Taxes^Rent^Services - Internet Access^Services - Mobile Phone^Services - TV & Video Entertainment^Transportation^Travel^Utilities - Electricity^Utilities - Gas^Utilities - Oil^Other^None of the above",M,,,,,
171,1,"Other, please specify:",,,F,,,,170,27
172,13,"As a result of price increases, are you doing any of the following? (Check all that apply)",,Buying more store brand/generic products^Cancelling some entertainment subscriptions^Cancelling some product subscriptions^Doing more comparative shopping online^Doing more comparative shopping with ad circulars/newspapers^Shopping closer to home^Shopping for sales more often^Shopping more online^Taking fewer shopping trips^Taking public transportation more^Using coupons more^Deferring auto maintenance/tires^Other (please specify),M,,,,170,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27"
173,3,"As a result of price increases, how has your Standard of Living changed?",,Decreased^Stayed the Same^Unsure,S,,,,,
174,6,"Which of the following, if any, do you think are reasons prices are higher than they were a year ago? (Check all that apply)",,"Companies unfairly raising prices just because they can^Companies raising prices because their costs for rent, labor and the supply chain have gone up^Low inventory^Tariffs on goods imported to the U.S. from other countries^Other^Don't know",M,,,,,
175,1,"Other, please specify:",,,F,,,,174,5
176,5,When do you expect inflation to get better?,,Within a month or less^In the next 2-3 months^In the next 4-6 months^More than 6 months^Don't know,S,,,,,
177,16,"In the last 6 months, have you made any of the following changes? (Check all that apply)",,"I have become more practical and realistic in my purchases^I have become less practical and more impulsive in my purchases^I focus more on what I NEED rather than what I WANT^I have become more conscious about food safety^I am spending more time and money on decorating my home^I worry more about political and national security issues^I worry more about my safety in public places^I have reordered priorities in my daily life^I have become more budget conscious^I am spending more time with my family^I am shopping less at enclosed shopping malls and more at free standing stores^I am focusing more on ""experiences"" rather than buying ""stuff""^ I am focusing more on buying local and/or from small businesses^I have become more environmentally responsible in my daily life^I am eating home cooked meals more often^I have not made any changes",M,,,,,
178,11,Which of the following financial steps are you planning to take in the next 3 months? (Check all that apply),,Refinance home^Pay down debt^Increase savings^Pay with cash more often^Buy Stocks^Sell Stocks^Decrease overall spending^Buy Home^Sell Home^Other^None,M,,,,,
179,1,"Other, please specify:",,,F,,,,178,10
180,6,Are you planning on buying or switching any of the following types of insurance in the next 6 months? (Check all that apply),,Auto Insurance^Health insurance^Homeowner's insurance^Life Insurance^Renter's insurance^None of the above,M,,,,,
181,11,Are you PLANNING or ANTICIPATING any of the following life events within the next 6 months? (Check all that apply),,Buying a House^Selling a House^Expecting a baby^Getting married^Getting separated/divorced^Moving^New Job^Starting or developing your own business^Retiring^Other^Not anticipating any of the above life events,M,,,,,
182,1,"Other, please specify:",,,F,,,,180,10
183,5,"How do you feel about the following statement? ""I am saving enough to meet my future needs.""",,Strongly Agree^Agree^Uncertain^Disagree^Strongly Disagree,S,,,,,
184,5,"How do you feel about your overall financial security? Please tell us using a scale of 1 (""Very insecure/financially vulnerable"") to 5 (""Very secure/financially stable"")",,1 - Very insecure/financially vulnerable^2 - Somewhat insecure/financially vulnerable^3 - Undecided^4 - Somewhat secure/financial stable^5 - Very secure/financial stable,S,,,,,
185,8,"Over the last 30 days, have you put off or deferred purchases in any of the following areas? (Check all that apply)",,"Apparel^Going out to eat^Vacation Travel^Home Improvement Projects^Entertainment (movies, shows, etc.)^Auto Purchases^Electronics (TV, DVD, etc.)^Other (please specify)",M,,,,,
186,3,"Do you like it when social media sites, search engines, mobile apps, etc. take your personal, online and mobile location data and allow advertisers to use it to send you advertising?",,I like it^I don't like it^I don't care,S,,,,,
187,3,How do you feel about advertisers who access your personal data in order to target their advertising to you?,,I like it^I don't like it^I don't care,S,,,,,
188,3,"Would you like to see legislation enacted that prevents social media sites, search engines, mobile apps, etc. from selling your personal, online and mobile location data to advertisers and others?",,Yes^No^Don't know,S,,,,,
189,7,Have you taken any of the following steps to protect your digital/online privacy? (Check all that apply),,Turned on private browsing^Turned off mobile trackers^Denied permission of mobile apps to track me^Changed social media privacy settings^Posting less on social media^Other^I have not taken any steps,M,,,,,
190,1,"Other, please specify:",,,F,,,,189,6
191,5,Do you have health insurance? (Choose one),,"Yes, through my employer's plan^Yes, through a family member's plan (spouse, parent, etc.)^Yes, directly with an insurance company^Yes, through a government plan (e.g. Medicare, Medicaid, etc.)^No",S,,,,,
192,1,What is the name of your primary health insurance provider? [write-in],,,Q,20,50,,191,"1,2,3,4"
193,11,How likely is it that you would recommend this health insurance provider to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,191,"1,2,3,4"
194,5,What type of government healthcare coverage do you have?,,Medicare - Part A & B only^Medicare with a Medigap Supplement Plan^Medicare Advantage^Medicaid^Other (please specify),S,,,,191,4
195,11,How likely is it that you would recommend this Medicare Supplement Plan or Medicare Advantage Plan to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,194,"2,3"
196,5,How likely are your current healthcare costs to affect your spending/saving in other areas?,,1 - Very unlikely^2 - Somewhat unlikely^3 - Neither likely nor unlikely^4 - Somewhat likely^5 - Very likely,S,,,,,
197,2,"In the last 3 months have you visited a ""walk-in clinic""?",,Yes^No,S,,,,,
198,10,"Why did you visit the ""walk-in clinic""? (Check all that apply)",,Convenient hours^Convenient location^I don't have a primary doctor^I don't have health insurance^I think I get better care^It is next to a pharmacy^Lower costs^Open on evenings^Open on weekends^Other (please specify),M,,,,197,1
199,6,"For non-life threatening illnesses like colds, flu, allergies, etc., what do you prefer to use/go to?",,Family Doctor's Office^Hospital Emergency Room^Telemedicine service^Walk-in Clinic inside a Retail Store^Walk-in Clinic (not affiliated with a Retailer)^None of the above,S,,,,,
200,3,How often do you use a Telemedicine service?,,Regularly^Occasionally^Never,S,,,,,
201,5,"Thinking about all the challenges in our economy and society, how do you feel about this statement today? ""I'm as mad as hell, and I'm not going to take this anymore!""Äù",,Strongly Agree^Agree^Uncertain^Disagree^Strongly Disagree,S,,,,,
202,29,Why are you mad? (Check all that apply),,Challenges facing certain U.S. Banks^Conflict in Ukraine^Covid-19 pandemic^Crime^Cyber attacks^Fluctuating Gas Prices^Food prices^Global warming^Government Spending^Income Inequality^Inflation^Interest Rates^Israel - Hamas War^Media Bias^Mexico border control^Political climate^Political Correctness^Political Leadership^Product shortages^Social and Cultural Issues^Social unrest^Taxes^Terrorism^The Deep State^The Stock Market^Two-tiered Justice System^U.S.- China relations^Worried about Nuclear war^Other (please specify),M,,,,201,"1,2"
203,12,Who will win the World Series?,,Boston Red Sox^Chicago Cubs^Cincinnati Reds^Cleveland Guardians^Detroit Tigers^Los Angeles Dodgers^Milwaukee Brewers^New York Yankees^Philadelphia Phillies^San Diego Padres^Seattle Mariners^Toronto Blue Jays,S,,,,,
204,32,Who will win the Super Bowl?,,Arizona Cardinals^Atlanta Falcons^Baltimore Ravens^Buffalo Bills^Carolina Panthers^Chicago Bears^Cincinnati Bengals^Cleveland Browns^Dallas Cowboys^Denver Broncos^Detroit Lions^Green Bay Packers^Houston Texans^Indianapolis Colts^Jacksonville Jaguars^Kansas City Chiefs^Las Vegas Raiders^Los Angeles Chargers^Los Angeles Rams^Miami Dolphins^Minnesota Vikings^New England Patriots^New Orleans Saints^New York Giants^New York Jets^Philadelphia Eagles^Pittsburgh Steelers^San Francisco 49ers^Seattle Seahawks^Tampa Bay Buccaneers^Tennessee Titans^Washington Commanders,S,,,,,
205,7,"At the end of September, the S&P 500 closed at 6688 where do you predict it will be at the end of October?",,Less than 6500^6500 - 6599^6600 - 6699^6700 - 6799^6800 - 6899^6900 - 6999^Over 7000,S,,,,,
206,4,"How, if at all, concerned are you about the coronavirus also known as covid-19?",,Extremely concerned^Very concerned^Slightly concerned^Not concerned at all,S,,,,,
207,9,"How, if at all, are you changing your shopping behavior as a result of the coronavirus/covid-19? (Check all that apply)",,Shopping in stores less^Shopping more online^Avoiding certain types of stores or shopping centers^Shopping at less busy times^Stocking up on medical/emergency supplies^Stocking up on basic and household supplies^Shopping at outdoor markets or centers more^Other^I'm not considering changing my shopping behavior at this time,M,,,,206,"1,2,3"
208,3,Do you support a federal solution to combat organized retail crime?,,Yes^No^Unsure,S,,,,,
209,5,"How, if at all, do you believe prices on household essentials like groceries, clothes, and cleaning products have changed compared to a year ago?",,Significantly higher^Somewhat higher^The same^Somewhat less^Significantly less,S,,,,,
210,3,Does a government shutdown or the threat of a government shutdown impact your holiday spending plans?,,Yes^No^Unsure,S,,,,,
211,3,Would you prefer to work for a company that allows you to work from home rather than in the office?,,Yes^No^Do not work,S,,,,,
212,9,Why would you prefer to work for a company that allows you to work from home rather than in the office?,,"I feel safer than working in the office.^I do not have to make that commute.^It provides me with a better work/life balance.^I am able to care for pre-school and/or school age children who are learning from home.^I feel more productive at home.^I am able to save more money.^Allows me to have a 'side hustle'.^Other^None of the above, I just like working from home.",M,,,,211,1
213,1,"Other, please specify:",,,F,,,,212,8
214,5,Which of the following statements best applies to you?,,I am required to work at the office everyday^I am required to work at the office a few days week^I am required to work from home everyday^I am allowed to work from home everyday^I don't work in an office,S,,,,211,"1,2"
215,9,Which of the following best describes your employment status?,,"Employed full-time^Employed part-time^Self-employed^Retired^Stay-at-home parent / homemaker^Student^Unemployed, looking for work^Unemployed, not looking for work^Other (please specify)",S,,,,,
216,3,"Thinking about the changes you made to your shopping behaviors due to coronavirus/covid-19, do you believe these behaviors have now become 'habits' that will continue after the pandemic is over?",,Yes^No^Unsure,S,,,,,
217,7,Has the coronavirus/covid-19 lockdown stay at home orders affected your mental or emotional well- being in any of the following ways?  (Check all that apply},,I have become more anxious^I have become more depressed^I have become angry^I have become more lonely^I have become more disconnected from my friends and family^Other^It hasn't affected me at all,M,,,,,
218,1,"Other, please specify:",,,F,,,,217,6
219,5,Which of the following do you prefer when frequenting businesses? (Check all that apply),,Contactless Checkout^Contactless Delivery^Contactless Payments^Contactless Pickup^None of the above,M,,,,,
220,5,"The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being ""Totally Unhappy""ù and 5 being ""Totally Happy ""ù how would you rate your happiness level on each of the following? Your health ",,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
221,5,Your relationships with family,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
222,5,Your relationships with friends,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
223,5,Your love life,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
224,5,Your home life,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
225,5,Your religion/faith,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
226,5,Your work life,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
227,5,Your house/apartment/condo,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
228,5,Your neighborhood,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
229,5,Your government,,1 - Totally Unhappy^2 - Unhappy^3 - Neutral^4 - Happy^5 - Totally Happy,S,AVG,1^2^3^4^5,,,
230,7,"Here are a number of personality traits that may or may not apply to you. Please select a number next to each statement to indicate the extent to which you agree or disagree with that statement. You should rate the extent to which you agree or disagree that the pair of traits applies to you, even if one characteristic applies more strongly than the other. I see myself as: Extraverted, enthusiastic.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
231,7,"Critical, quarrelsome.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
232,7,"Dependable, self-disciplined.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
233,7,"Anxious, easily upset.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
234,7,"Open to new experiences, complex.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
235,7,"Reserved, quiet.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
236,7,"Sympathetic, warm.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
237,7,"Disorganized, careless.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
238,7,"Calm, emotionally stable.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
239,7,"Conventional, uncreative.",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S,AVG,1^2^3^4^5^6^7,,,
396,13,Extraversion,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S,AVG,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,,,
397,13,Agreeableness,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S,AVG,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,,,
398,13,Conscientiousness,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S,AVG,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,,,
399,13,Emotional Stability,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S,AVG,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,,,
400,13,Openness to Experiences,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S,AVG,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,,,
240,16,Do you plan to make any of the following major (big dollar) purchases within the next 6 months? (Check all that apply),,"Computer^Furniture^Home Appliances^House^Jewelry/Watch^Major Home Improvement or Repair^Mobile Device^Smartwatch^RV/Boat^Stereo Equipment^TV^DVD/Blu-ray Player^Digital Camera^Digital Voice Assistants (Amazon Echo, Google Home)^Vacation Travel^Other (please specify)",M,,,,,
241,5,Where are you looking to buy a house? (Check all that apply)?,,A major city^The suburbs^A rural area^A different state^A different country,M,,,,240,4
242,2,"Regarding your planned vacation, will you be traveling... ? (Choose one)",,In the United States^Outside the United States,S,,,,240,15
243,1,Where are you planning on going in the United States?,,,Y,5,50,,242,1
244,1,Where are you planning on going outside the United States?,,,Y,5,50,,242,2
245,5,How will you be traveling? (Check all that apply),,Airplane^Automobile^Bus^Cruise Ship^Train,M,,,,242,"1,2"
246,19,How did you/will you plan your vacation? (Check all that apply),,Airline Website^Cruise Line Website^Hotel Website^Travel Agent^Organized Tour^AirBnB^Booking.com^Expedia^Hotels.com^Hotwire^Kayak^Onefinestay^Orbitz^Priceline.com^Travelocity^TripAdvisor^Trivago^VRBO^Other (please specify),M,,,,242,"1,2"
247,47,"What is the make of the car, truck or SUV you drive most often?",,"Do not own a car, truck or SUV^Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Daewoo^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Oldsmobile^Peugeot^Polestar^Pontiac^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed",S,,,,,
248,7,What type of vehicle is it?,,"Car^Truck^Mini-Van^SUV^""Cross-Over"" (A cross between a SUV and a Car)^Hybrid^All Electric",S,,,,,
249,11,"How likely is it that you would recommend this make†of car, truck or SUV to a friend or colleague?",,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
250,9,"For your next auto purchase, are any of the following reasons why you would not buy an electric vehicle:",,Higher upfront vehicle costs^Fear battery will run out of charge before reaching their destination^Too few charging stations^Long charging times^Cost of battery replacement^I don't believe the electric power grid can handle the recharging^I don't believe they help the environment.^Other^None of the Above,M,,,,,
251,1,"Other, please specify:",,,F,,,,250,8
252,3,Are you planning to buy/lease a car/truck within the next 6 months?,,"Yes^No, I bought/leased within the last six months^No",S,,,,,
253,3,Will you purchase/lease a:,,New vehicle^Used vehicle^Not sure,S,,,,252,1
254,7,Which type of vehicle are you considering? (Check all that apply),,"Car^Truck^Mini-Van^SUV^""Cross-Over"" (A cross between a SUV and a Car)^Hybrid^All Electric",M,,,,252,1
255,44,What make of vehicle are you considering? (1st Choice),,Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Peugeot^Polestar^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed^Not sure,S,,,,252,1
256,44,What make of vehicle are you considering? (2nd Choice),,Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Peugeot^Polestar^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed^Not sure,S,,,,252,1
257,7,What is your price range?,,"Less than $10,000^$10,001 to $15,000^$15,001 to $20,000^$20,001 to $25,000^$25,001 to $30,000^$30,001 to $40,000^Over $40,0000",S,AVG,7500^12500^17500^22500^27500^35000^50000 ,,252,1
258,2,Did you purchase/lease a:,,New vehicle^Used vehicle,S,,,,252,2
259,7,Which type of vehicle did you purchase/lease?,,"Car^Truck^Mini-Van^SUV^""Cross-Over"" (A cross between a SUV and a Car)^Hybrid^All Electric",S,,,,252,2
260,43,What make of vehicle did you purchase/lease?,,Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Peugeot^Polestar^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed,S,,,,252,2
