154,20,"In the last 90 days, have you purchased any of the following using your Amazon Prime membership? (Check all that apply)",,"Apparel & Accessories^Appliances^Automotive Parts & Accessories^Beauty Products^CDs/DVDs/Videos/Books^Children’s Products (i.e. apparel, toys, school supplies, etc.)^Electronics (e.g. TV, computer, mobile device, etc.)^Furniture & Decorative Home Furnishings^Groceries^Health & Wellness Products^Home Improvement & Hardware Supplies^Household Cleaning Products^Laundry Products^Lawn & Garden Supplies^Linens/Bedding/Draperies^Pet Supplies^Shoes^Sporting Goods^Other^None of the above",M
155,1,"Other, please specify:",,,F
156,2,Do other family members or friends use your Amazon Prime membership to buy products?,,Yes^No,S
157,5,How many use it?,,1^2^3^4^5 or more,S
158,3,Are you planning on renewing your Amazon Prime Membership?,,Yes^No^Unsure,S
159,4,Are you considering purchasing an Amazon Prime membership…,,In the next 3 months^In the next 3-6 months^In the next 6-12 months^Not planning to purchase an Amazon Prime membership,S
160,3,What Amazon Prime subscription(s) are you considering purchasing? (Check all that apply),,Monthly Prime Video subscription^Monthly Prime subscription^Annual Prime subscription,M
161,2,Do you use a family member or friend's Amazon Prime membership to buy products?,,Yes^No,S
162,2,Do you have a Walmart Plus (Walmart+) Membership?,,Yes^No,S
163,4,How long have you had your Walmart Plus (Walmart+) Membership?,,Less than a year^1 year^2 years^3 or more years,S
164,20,"In the last 90 days, have you purchased any of the following using your Walmart Plus (Walmart+) membership? (Check all that apply)",,"Apparel & Accessories^Appliances^Automotive Parts & Accessories^Beauty Products^CDs/DVDs/Videos/Books^Children’s Products (i.e. apparel, toys, school supplies, etc.)^Electronics (e.g. TV, computer, mobile device, etc.)^Furniture & Decorative Home Furnishings^Groceries^Health & Wellness Products^Home Improvement & Hardware Supplies^Household Cleaning Products^Laundry Products^Lawn & Garden Supplies^Linens/Bedding/Draperies^Pet Supplies^Shoes^Sporting Goods^Other^None of the above",M
165,1,"Other, please specify:",,,F
166,2,Do other family members or friends use your Walmart Plus (Walmart+) membership to buy products?,,Yes^No,S
167,5,How many use it?,,1^2^3^4^5 or more,S
168,4,Are you considering purchasing a Walmart Plus (Walmart+) membership…,,In the next 3 months^In the next 3-6 months^In the next 6-12 months^Not planning to purchase a Walmart Plus (Walmart+) membership,S
169,2,Do you use a family member or friend's Walmart Plus (Walmart+) membership to buy products?,,Yes^No,S
170,2,Would you be willing to subscribe to both Walmart Plus (Walmart+) and Amazon Prime?,,Yes^No,S
171,5,"Based on your present situation and feelings toward the economy, which of the following best describes your plans for the December Holiday Season? (Choose only one)",,I plan on spending more for gifts than last year.^I plan on spending the same for gifts as last year.^I plan on spending less for gifts than last year.^It's too early for me to know.^I don't celebrate the holiday season.,S
172,15,"You said you were planning to spend less on holiday gifts this year, which of the following are you doing? (Check all that apply)",,Buying fewer gift cards^Buying more gift cards^Doing more comparison shopping^Doing more shopping online^Doing more research online before buying in-store^Giving homemade baked goods^Making homemade gifts^Only buy gifts on sale^Planning a 'one person' gift exchange with family/friends^Putting gifts on layaway earlier^Spending less on everyone^Will buy for fewer friends^Will buy for fewer relatives^Other (please specify)^Other field,M
173,4,Which one of the following best describes your feelings about chances for a strong economy during the next 6 months?,,Very confident^Confident^Little confidence^No confidence,S
174,15,Do any of the following have a negative impact on your view of the US Economy? (Check all that apply),,Challenges facing certain U.S. Banks^Covid-19 pandemic^Crime^Government Spending^Inflation^Mexico border control^Social unrest^Terrorism^The conflict in Ukraine^U.S.-China relations^Israel-Hamas War^Tariffs^Iran Conflict^Other^None of the above,M
175,1,"Other, please specify:",,,F
176,10,"As a result of the conflict in Ukraine, are you concerned about any of the following economic or national security issues? (Check all that apply)",,Inflation^Nuclear war^Cyber attacks^Terrorism^Fluctuating Gas Prices^Food prices^Product shortages^The stock market^Other^I am not concerned about the conflict in Ukraine's impact on any economic or national security issues.,M
177,1,"Other, please specify:",,,F
178,5,How do you feel about the following statement? “I believe the U.S. economy is on the right track.”,,Strongly Agree^Agree^Uncertain^Disagree^Strongly Disagree,S
179,3,"Regarding the U.S. employment environment, over the next six (6) months, do you think that there will be more, the same or fewer layoffs than at present?",,More^Same^Fewer,S
180,8,Which of the following most accurately describes your employment environment? (Check all that apply),,I am employed full-time^I am employed part-time^I am concerned with being laid off^I know people who have been laid off^Someone in my family has been laid off^I am unemployed^I am retired^I am disabled,M
181,13,Which one of the following categories best describes your current occupation?,,"Business Owner^Professional/Managerial^Salesperson^Factory worker/Laborer/Driver^Clerical or Service Worker^Homemaker^Student, High School or College^Military^Retired^Unemployed^Disabled (Unable to work)^Other (please specify)^Other field",S
182,5,Please tell us your feelings towards investing in the stock market.,,Would definitely invest (You are Very Confident)^Would probably invest (You are Confident)^Would probably not invest (You have little confidence)^Would definitely not invest (You have no confidence)^I don't invest in the stock market at all,S
183,3,Do you buy or sell stocks using a mobile app or online?,,Regularly^Occasionally^Never,S
184,5,"How important are environmental, social and governance issues to you when buying stocks?",,1 – Not at all important^2 – Not very important^3 – Neutral^4 – Somewhat important^5 – Very important,S
185,5,I believe that the brands and services I buy should focus more on building better products and services and less on promoting sensitive cultural societal issues.,,1 - Strongly Disagree^2 - Somewhat Disagree^3 - Neither Agree nor Disagree^4 - Somewhat Agree^5 - Strongly Agree,S
186,5,How important is news about tariffs when you buy or sell stocks?,,1 - Not at all important^2 - Not very important^3 - Neutral^4 - Somewhat important^5 - Very important,S
187,5,Do you use crypto currency for any of the following?  (Check all that apply),,As an investment^To make Person to Person payments^To purchase goods or services from a merchant^Other^I don’t use crypto currency,M
188,1,"Other, please specify:",,,F
189,17,Is the current state of the US economy affecting your household spending plans in any of the following ways? (Check all that apply),,Spending less overall^Comparative shopping online more often^Comparative shopping with newspapers/circulars more often^Comparative shopping using my mobile phone more often^Using coupons more often^Shopping for sales more often^Making more gifts for family and friends^Traveling less or not at all^Buying more practical gifts or necessities as gifts^Taking fewer shopping trips^Spending less on apparel^Dining out less frequently^Cutting back on “small luxuries” like high-end cosmetics and trips to coffee shops^Shopping at discount stores more often^Shopping at thrift stores more often^Other^The state of the US economy is NOT affecting household spending plans,M
190,1,"Other, please specify:",,,F
191,3,"When you shop for products instore or online, have you encountered any price increases which you believe were due to tariff increases?",,Yes^No^Uncertain,S
192,13,"As a result of tariffs, I expect to pay more for… (Check all that apply)",,Alcoholic Beverages^Appliances^Automobiles^Clothing^Computers & Electronics^Dining Out^Furniture^Gas & Energy^Groceries^Home Improvement Products^Toys^Other (please specify)^Other field,M
193,5,Do you believe the American Dream that says if you work hard and sacrifice you can achieve home ownership and  upward mobility today?,,Strongly Disagree^Disagree^Uncertain^Agree^Strongly Agree,S
194,10,How have fluctuating gas prices impacted your spending? (Check all that apply),,"Delayed major purchase such as car, TV, furniture^Reduced dining out^Decreased vacation/travel^Increased carpooling^I will be driving less^Spending less on groceries^Spending less on clothing^Shopping more online^Other^No major impact",M
195,1,"Other, please specify:",,,F
196,12,"As a result of fluctuating gas prices, are you doing any of the following? (Check all that apply)",,Buying more store brand/generic products^Doing more comparative shopping online^Doing more comparative shopping with ad circulars/newspapers^Shopping closer to home^Shopping for sales more often^Shopping more online^Taking fewer shopping trips^Taking public transportation more^Using coupons more^Deferring auto maintenance/tires^Other (please specify)^Other field,M
197,3,"Do you believe the price of gas will be more, the same or less at the end of the month?",,More^Same^Less,S
198,19,At what price per gallon do you think the price of gas will be at the end of the month?,,Less than $2.00^$2.00^$2.25^$2.50^$2.75^$3.00^$3.25^$3.50^$3.75^$4.00^$4.25^$4.50^$4.75^$5.00^$5.50^$6.00^$6.50^$7.00^$7.50 or more,S
199,18,Please tell us what price per gallon for gasoline causes you to change your driving habits:,,$2.25^$2.50^$2.75^$3.00^$3.25^$3.50^$3.75^$4.00^$4.25^$4.50^$4.75^$5.00^$5.50^$6.00^$6.50^$7.00^$7.50 or more^Will not change driving habits,S
200,28,Have you noticed price increases in any of the following? (Check all the apply),,"Apparel & Accessories^Dining Out^Gasoline^Groceries – Meat/Poultry/Fish^Groceries – Fresh Produce^Groceries – Frozen Foods^Groceries – Packaged Foods^Health & Beauty Products^Heath Insurance^Home Improvement Products^Home Décor^Household Cleaning & Laundry Products^Insurance (Auto, Home, etc.)^Linens/Bedding/Draperies^Pet Supplies^Prescriptions/Medicines^Property Taxes^Rent^Services – Internet Access^Services – Mobile Phone^Services – TV & Video Entertainment^Transportation^Travel^Utilities – Electricity^Utilities – Gas^Utilities – Oil^Other^None of the above",M
201,1,"Other, please specify:",,,F
202,14,"As a result of price increases, are you doing any of the following? (Check all that apply)",,Buying more store brand/generic products^Cancelling some entertainment subscriptions^Cancelling some product subscriptions^Doing more comparative shopping online^Doing more comparative shopping with ad circulars/newspapers^Shopping closer to home^Shopping for sales more often^Shopping more online^Taking fewer shopping trips^Taking public transportation more^Using coupons more^Deferring auto maintenance/tires^Other (please specify)^Other field,M
203,3,"As a result of price increases, how has your Standard of Living changed?",,Decreased^Stayed the Same^Unsure,S
204,6,"Which of the following, if any, do you think are reasons prices are higher than they were a year ago? (Check all that apply)",,"Companies unfairly raising prices just because they can^Companies raising prices because their costs for rent, labor and the supply chain have gone up^Low inventory^Tariffs on goods imported to the U.S. from other countries^Other^Don’t know",M
205,1,"Other, please specify:",,,F
206,5,When do you expect inflation to get better?,,Within a month or less^In the next 2-3 months^In the next 4-6 months^More than 6 months^Don't know,S
207,16,"In the last 6 months, have you made any of the following changes? (Check all that apply)",,I have become more practical and realistic in my purchases^I have become less practical and more impulsive in my purchases^I focus more on what I NEED rather than what I WANT^I have become more conscious about food safety^I am spending more time and money on decorating my home^I worry more about political and national security issues^I worry more about my safety in public places^I have reordered priorities in my daily life^I have become more budget conscious^I am spending more time with my family^I am shopping less at enclosed shopping malls and more at free standing stores^I am focusing more on 'experiences' rather than buying 'stuff'^I am focusing more on buying local and/or from small business^I have become more environmentally responsible in my daily life^I am eating home cooked meals more often^I have not made any changes,M
208,11,Which of the following financial steps are you planning to take in the next 3 months? (Check all that apply),,Refinance home^Pay down debt^Increase savings^Pay with cash more often^Buy Stocks^Sell Stocks^Decrease overall spending^Buy Home^Sell Home^Other^None,M
209,1,"Other, please specify:",,,F
210,6,Are you planning on buying or switching any of the following types of insurance in the next 6 months? (Check all that apply),,Auto Insurance^Health insurance^Homeowner’s insurance^Life Insurance^Renter’s insurance^None of the above,M
211,11,Are you PLANNING or ANTICIPATING any of the following life events within the next 6 months? (Check all that apply),,Buying a House^Selling a House^Expecting a baby^Getting married^Getting separated/divorced^Moving^New Job^Starting or developing your own business^Retiring^Other^Not anticipating any of the above life events,M
212,1,"Other, please specify:",,,F
213,5,How do you feel about the following statement? 'I am saving enough to meet my future needs.',,Strongly Agree^Agree^Uncertain^Disagree^Strongly Disagree,S
214,5,How do you feel about your overall financial security? Please tell us using a scale of 1 ('Very insecure/financially vulnerable') to 5 ('Very secure/financially stable'),,1 - Very insecure/financially vulnerable^2 - Somewhat insecure/financially vulnerable^3 - Undecided^4 - Somewhat secure/financial stable^5 - Very secure/financial stable,S
215,9,"Over the last 30 days, have you put off or deferred purchases in any of the following areas? (Check all that apply)",,"Apparel^Going out to eat^Vacation Travel^Home Improvement Projects^Entertainment (movies, shows, etc.)^Auto Purchases^Electronics (TV, DVD, etc.)^Other (please specify)^Other field",M
216,3,"Do you like it when social media sites, search engines, mobile apps, etc. take your personal, online and mobile location data and allow advertisers to use it to send you advertising?",,I like it^I don't like it^I don't care,S
217,3,How do you feel about advertisers who access your personal data in order to target their advertising to you?,,I like it^I don't like it^I don't care,S
218,3,"Would you like to see legislation enacted that prevents social media sites, search engines, mobile apps, etc. from selling your personal, online and mobile location data to advertisers and others?",,Yes^No^Don't know,S
219,7,Have you taken any of the following steps to protect your digital/online privacy? (Check all that apply),,Turned on private browsing^Turned off mobile trackers^Denied permission of mobile apps to track me^Changed social media privacy settings^Posting less on social media^Other^I have not taken any steps,M
220,1,"Other, please specify:",,,F
221,5,Do you have health insurance? (Choose one),,"Yes, through my employer's plan^Yes, through a family member's plan (spouse, parent, etc.)^Yes, directly with an insurance company^Yes, through a government plan (e.g. Medicare, Medicaid, Medicare Advantage, etc.)^No",S
222,1,What is the name of your primary health insurance provider? [write-in],,,F
223,11,How likely is it that you would recommend this health insurance provider to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S
224,6,What type of government healthcare coverage do you have?,,Medicare – Part A & B only^Medicare with a Medigap Supplement Plan^Medicare Advantage^Medicaid^Other (please specify):^Other field,S
225,11,How likely is it that you would recommend this Medicare Supplement Plan or Medicare Advantage Plan to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S
226,5,How likely are your current healthcare costs to affect your spending/saving in other areas?,,1 - Very unlikely^2 - Somewhat unlikely^3 - Neither likely nor unlikely^4 - Somewhat likely^5 - Very likely,S
227,2,In the last 3 months have you visited a 'walk-in clinic'?,,Yes^No,S
228,11,Why did you visit the 'walk-in clinic'? (Check all that apply),,Convenient hours^Convenient location^I don't have a primary doctor^I don't have health insurance^I think I get better care^It is next to a pharmacy^Lower costs^Open on evenings^Open on weekends^Other (please specify)^Other field,M
229,6,"For non-life threatening illnesses like colds, flu, allergies, etc., what do you prefer to use/go to?",,Family Doctor’s Office^Hospital Emergency Room^Telemedicine service^Walk-in Clinic inside a Retail Store^Walk-in Clinic (not affiliated with a Retailer)^None of the above,S
230,3,How often do you use a Telemedicine service?,,Regularly^Occasionally^Never,S
231,5,"Thinking about all the challenges in our economy and society, how do you feel about this statement today? 'I'm as mad as hell, and I'm not going to take this anymore!”",,Strongly Agree^Agree^Uncertain^Disagree^Strongly Disagree,S
232,30,Why are you mad? (Check all that apply),,Challenges facing certain U.S. Banks^Conflict in Ukraine^Covid-19 pandemic^Crime^Cyber attacks^Fluctuating Gas Prices^Food prices^Global warming^Government Spending^Income Inequality^Inflation^Interest Rates^Israel – Hamas War^Media Bias^Mexico border control^Political climate^Political Correctness^Political Leadership^Product shortages^Social and Cultural Issues^Social unrest^Taxes^Terrorism^The Deep State^The Stock Market^Two-tiered Justice System^U.S.- China relations^Worried about Nuclear war^Other (please specify)^Other field,M
233,4,"How, if at all, concerned are you about the coronavirus also known as covid-19?",,Extremely concerned^Very concerned^Slightly concerned^Not concerned at all,S
234,9,"How, if at all, are you changing your shopping behavior as a result of the coronavirus/covid-19? (Check all that apply",,Shopping in stores less^Shopping more online^Avoiding certain types of stores or shopping centers^Shopping at less busy times^Stocking up on medical/emergency supplies^Stocking up on basic and household supplies^Shopping at outdoor markets or centers more^Other^I’m not considering changing my shopping behavior at this time,M
235,5,"How serious of an issue do you believe retail theft is? (e.g., shoplifting, gift card fraud, smash and grabs, and thefts of merchandise from warehouses, delivery trucks and rail cars)",,Very serious^Somewhat serious^Not very serious^Not serious at all^Unsure,S
236,5,"How serious of an issue do you believe organized retail theft is? (Large-scale theft of items that are then re-sold for personal or criminal financial gain is known as organized retail crime. It may involve criminal organizations that employ groups of individuals to steal large quantities of items from multiple retailers, gift card fraud schemes, or stealing merchandise from warehouses, delivery trucks or rail cars.)",,Very serious^Somewhat serious^Not very serious^Not serious at all^Unsure,S
237,5,"Do you support or oppose federal legislation that would assist retailers and local law enforcement with resources to help prevent organized retail thefts, such as smash and grabs, gift card fraud, and thefts of merchandise from warehouses, delivery trucks and rail cars)",,Strongly support^Somewhat support^Undecided^Somewhat oppose^Strongly oppose,S
238,4,How strongly do you agree or disagree with the following statement? 'The 2025 tariffs are creating leverage over trading partners and bringing jobs back to the US.”,,Strongly agree^Somewhat agree^Strongly disagree^Somewhat disagree,S
239,4,How strongly do you agree or disagree with the following statement? 'The political benefits of the 2025 tariffs outweigh any costs passed on to consumers.”,,Strongly agree^Somewhat agree^Strongly disagree^Somewhat disagree,S
240,3,Would you prefer to work for a company that allows you to work from home rather than in the office?,,Yes^No^Do not work,S
241,9,Why would you prefer to work for a company that allows you to work from home rather than in the office?,,"I feel safer than working in the office.^I do not have to make that commute.^It provides me with a better work/life balance.^I am able to care for pre-school and/or school age children who are learning from home.^I feel more productive at home.^I am able to save more money.^Allows me to have a 'side hustle'.^Other^None of the above, I just like working from home.",M
242,5,Which of the following statements best applies to you?,,I am required to work at the office everyday^I am required to work at the office a few days week^I am required to work from home everyday^I am allowed to work from home everyday^I don’t work in an office,S
243,10,Which of the following best describes your employment status?,,"Employed full-time^Employed part-time^Self-employed^Retired^Stay-at-home parent / homemaker^Student^Unemployed, looking for work^Unemployed, not looking for work^Other (please specify)^Other field",S
244,3,"Thinking about the changes you made to your shopping behaviors due to coronavirus/covid-19, do you believe these behaviors have now become 'habits' that will continue after the pandemic is over?",,Yes^No^Unsure,S
245,7,Has the coronavirus/covid-19 lockdown stay at home orders affected your mental or emotional well-being in any of the following ways?  (Check all that apply},,I have become more anxious^I have become more depressed^I have become angry^I have become more lonely^I have become more disconnected from my friends and family^Other^It hasn't affected me at all,M
246,5,Which of the following do you prefer when frequenting businesses? (Check all that apply),,Contactless Checkout^Contactless Delivery^Contactless Payments^Contactless Pickup^None of the above,M
247,5,"Your health (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
248,5,"Your relationships with family (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
249,5,"Your relationships with friends (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
250,5,"Your love life (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
251,5,"Your home life (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
252,5,"Your religion/faith (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
253,5,"Your work life (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
254,5,"Your house/apartment/condo (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
255,5,"Your neighborhood (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
256,5,"Your government (The Declaration of Independence states that all Americans are entitled certain unalienable rights including Life, Liberty and the pursuit of Happiness. On a scale of 1-5 with 1 being “Totally Unhappy” and 5 being “Totally Happy,” how would you rate your happiness level on each of the following?)",,1 – Totally Unhappy^2 – Unhappy^3 – Neutral^4 – Happy^5 – Totally Happy,S
257,7,"Extraverted, enthusiastic. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
258,7,"Critical, quarrelsome. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
259,7,"Dependable, self-disciplined. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
260,7,"Anxious, easily upset. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
261,7,"Open to new experiences, complex. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
262,7,"Reserved, quiet. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
263,7,"Sympathetic, warm. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
264,7,"Disorganized, careless. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
265,7,"Calm, emotionally stable. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
266,7,"Conventional, uncreative. (I see myself as:)",,1 - Disagree strongly^2 - Disagree moderately^3 - Disagree a little^4 - Neither agree nor disagree^5 - Agree a little^6 - Agree moderately^7 - Agree strongly,S
267,17,Do you plan to make any of the following major (big dollar) purchases within the next 6 months? (Check all that apply),,"Computer^Furniture^Home Appliances^House^Jewelry/Watch^Major Home Improvement or Repair^Mobile Device^Smartwatch^RV/Boat^Stereo Equipment^TV^DVD/Blu-ray Player^Digital Camera^Digital Voice Assistants (Amazon Echo, Google Home)^Vacation Travel^Other (please specify)^Other field",M
268,5,Where are you looking to buy a house? (Check all that apply)?,,A major city^The suburbs^A rural area^A different state^A different country,M
269,2,"Regarding your planned vacation, will you be traveling... ? (Choose one)",,In the United States^Outside the United States,S
270,1,Where are you planning on going in the United States?,,,F
271,1,Where are you planning on going outside the United States?,,,F
272,5,How will you be traveling? (Check all that apply),,Airplane^Automobile^Bus^Cruise Ship^Train,M
273,20,How did you/will you plan your vacation? (Check all that apply),,Airline Website^Cruise Line Website^Hotel Website^Travel Agent^Organized Tour^AirBnB^Booking.com^Expedia^Hotels.com^Hotwire^Kayak^Onefinestay^Orbitz^Priceline.com^Travelocity^TripAdvisor^Trivago^VRBO^Other (please specify)^Other field,M
274,47,"What is the make of the car, truck or SUV you drive most often?",,"Do not own a car, truck or SUV^Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Daewoo^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Oldsmobile^Peugeot^Polestar^Pontiac^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed",S
275,7,What type of vehicle is it?,,Car^Truck^Mini-Van^SUV^'Cross-Over' (A cross between a SUV and a Car)^Hybrid^All Electric,S
276,11,"How likely is it that you would recommend this make of car, truck or SUV to a friend or colleague?",,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S
277,9,"For your next auto purchase, are any of the following reasons why you would not buy an electric vehicle:",,Higher upfront vehicle costs^Fear battery will run out of charge before reaching their destination^Too few charging stations^Long charging times^Cost of battery replacement^I don’t believe the electric power grid can handle the recharging^I don’t believe they help the environment.^Other^None of the Above,M
278,1,"Other, please specify:",,,F
279,3,Are you planning to buy/lease a car/truck within the next 6 months?,,"Yes^No, I bought/leased within the last six months^No",S
280,3,Will you purchase/lease a:,,New vehicle^Used vehicle^Not sure,S
281,7,Which type of vehicle are you considering? (Check all that apply),,Car^Truck^Mini-Van^SUV^'Cross-Over' (A cross between a SUV and a Car)^Hybrid^All Electric,M
282,44,1st Choice:,,Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Peugeot^Polestar^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed^Not sure,S
283,44,2nd Choice:,,Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Peugeot^Polestar^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed^Not sure,S
284,7,What is your price range?,,"Less than $10,000^$10,001 to $15,000^$15,001 to $20,000^$20,001 to $25,000^$25,001 to $30,000^$30,001 to $40,000^Over $40,0000",S
285,2,Did you purchase/lease a:,,New vehicle^Used vehicle,S
286,7,Which type of vehicle did you purchase/lease?,,Car^Truck^Mini-Van^SUV^'Cross-Over' (A cross between a SUV and a Car)^Hybrid^All Electric,S
287,44,What make of vehicle did you purchase/lease?,,Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Peugeot^Polestar^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed^Not sure,S
288,7,What was the cost?,,"Less than $10,000^$10,001 to $15,000^$15,001 to $20,000^$20,001 to $25,000^$25,001 to $30,000^$30,001 to $40,000^Over $40,0000",S
289,18,Which of the following motivated you to get a new vehicle? (Check all that apply),,"Financing deals/incentives were too good to pass up^My lease was up^My old car had high mileage^My old car was always in the repair shop^I was tired of my old car, I wanted something new^I wanted a vehicle with new 'tech toys' (GPS, DVD, etc.)^I wanted a vehicle with better gas mileage^I wanted a vehicle with better safety features^I like the style of the new models^My significant other wanted a new car^Needed another car for my family^My old car 'died'^Needed more room^Car came packaged with internet connectivity^Car came packaged with satellite radio^Driver Assistance Package^Other (please specify)^Other field",M
290,4,"Children's clothing (Over the next 90 days (July, August and September), do you plan on spending more, the same or less on the following items than you would normally spend at this time of the year?)",,More^Same^Less^Don't Buy,S
